#{"t_start": 1654138182.9472842, "env_id": null}
r,l,t
-2013.0,119,27366.084952
-3162.0,119,27389.732663
-2282.0,119,27410.419907
-2754.0,119,27432.853624
-2585.0,119,27455.71383
-1884.0,119,27477.879544
-2898.0,119,27502.444722
-2846.0,119,27524.822428
-2570.0,119,27547.670624
-2390.0,119,27570.562318
-2669.0,119,27593.489009
-2224.0,119,27614.74372
-2960.0,119,27639.212886
-2843.0,119,27662.469067
-2641.0,119,27684.961256
-2949.0,119,27707.443945
-3355.0,119,27732.541597
-2500.0,119,27755.398778
-2180.0,119,27776.959976
-2582.0,119,27800.074652
-2878.0,119,27823.910816
-2339.0,119,27846.754995
-2746.0,119,27870.864653
-2563.0,119,27893.449332
-2730.0,119,27917.588489
-2367.0,119,27939.536678
-2833.0,119,27963.305339
-2556.0,119,27986.805002
-2216.0,119,28008.326195
-2255.0,119,28030.433878
-2525.0,119,28052.667561
-2664.0,119,28083.888115
-2456.0,119,28109.637743
-2163.0,119,28131.699427
-2078.0,119,28154.319099
-3398.0,119,28180.02623
-2322.0,119,28201.862416
-2486.0,119,28224.093595
-1746.0,119,28245.593286
-1882.0,119,28266.861978
-2145.0,119,28289.480654
-2180.0,119,28312.111826
-2071.0,119,28333.221523
-2319.0,119,28355.371229
-2353.0,119,28376.797417
-1966.0,119,28398.179108
-1861.0,119,28419.126804
-2812.0,119,28444.596936
-2441.0,119,28467.615602
-2555.0,119,28490.605268
-2553.0,119,28514.649419
-2693.0,119,28539.520561
-2026.0,119,28561.442242
-1943.0,119,28584.489908
-1897.0,119,28606.298591
-2841.0,119,28630.769234
-2448.0,119,28653.569906
-2693.0,119,28676.709069
-2756.0,119,28700.92772
-2466.0,119,28724.887374
-2576.0,119,28749.562017
-2167.0,119,28771.85941
-2016.0,119,28792.831071
-1780.0,119,28815.244692
-3149.0,119,28840.548799
-2711.0,119,28863.921782
-2316.0,119,28887.158688
-1952.0,119,28909.312016
-2194.0,119,28932.638942
-2690.0,119,28956.565681
-2356.0,119,28978.767352
-2304.0,119,29002.240993
-2525.0,119,29025.25659
-2434.0,119,29049.143653
-2279.0,119,29071.913679
-2117.0,119,29094.888175
-2920.0,119,29119.631139
-2457.0,119,29142.117581
-2094.0,119,29166.191495
-2204.0,119,29188.402395
-2241.0,119,29211.687268
-1826.0,119,29234.743128
-1942.0,119,29257.207474
-2252.0,119,29281.163794
-2532.0,119,29306.62909
-2427.0,119,29329.51689
-1738.0,119,29351.095691
-2344.0,119,29375.542961
-2694.0,119,29401.955692
-2472.0,119,29425.572946
-2424.0,119,29448.648197
-2214.0,119,29471.218947
-2128.0,119,29493.774692
-1948.0,119,29518.308408
-2124.0,119,29541.87013
-2147.0,119,29567.115325
-2408.0,119,29594.575988
-1894.0,119,29616.090719
-2456.0,119,29641.276899
-2376.0,119,29668.936049
-2264.0,119,29704.084594
-1821.0,119,29734.424193
-3149.0,119,29760.928841
-2375.0,119,29786.801997
-2016.0,119,29810.197182
-2526.0,119,29836.646824
-2120.0,119,29863.351461
-2358.0,119,29895.091526
-2016.0,119,29925.778604
-2457.0,119,29955.103702
-1964.0,119,29983.751808
-2366.0,119,30014.394879
-2330.0,119,30043.373973
-2228.0,119,30071.908578
-2494.0,119,30103.584133
-2080.0,119,30129.965761
-2421.0,119,30158.728857
-2267.0,119,30189.162428
-2096.0,119,30216.948533
-2711.0,119,30246.44912
-2296.0,119,30275.297209
-2700.0,119,30307.305753
-2566.0,119,30334.467367
-2558.0,119,30364.415442
