#{"t_start": 1654137440.171103, "env_id": null}
r,l,t
-4126.0,119,38281.023658
-4126.0,119,38316.1918
-4126.0,119,38351.855423
-4126.0,119,38385.082062
-4126.0,119,38415.780212
-4126.0,119,38447.259349
-4126.0,119,38481.984446
-4126.0,119,38517.892012
-4126.0,119,38554.147572
-4126.0,119,38586.988669
-4126.0,119,38619.108769
-4126.0,119,38652.180354
-4126.0,119,38685.941925
-4126.0,119,38718.226087
-4126.0,119,38750.674654
-4126.0,119,38785.359632
-4126.0,119,38820.559992
-4126.0,119,38855.302748
-4126.0,119,38887.284894
-4126.0,119,38918.469476
-4126.0,119,38951.276497
-4126.0,119,38982.245468
-4126.0,119,39013.262896
-4126.0,119,39044.122784
-4126.0,119,39074.027646
-4126.0,119,39104.911469
-4126.0,119,39142.625721
-4126.0,119,39180.675936
-4126.0,119,39219.709615
-4126.0,119,39258.660757
-4126.0,119,39297.939882
-4126.0,119,39336.639984
-4126.0,119,39373.81059
-4126.0,119,39410.26219
-4126.0,119,39447.342273
-4126.0,119,39484.22935
-4126.0,119,39520.985914
-4126.0,119,39556.720486
-4126.0,119,39594.024529
-4126.0,119,39632.373558
-4126.0,119,39670.650579
